Date,Hour,Rentals_Count,Temperature_C,Humidity_pct,Wind_Speed_ms,Visibility_m,Solar_Radiation_MJm2,Rainfall_mm,Snowfall_cm,Season,Holiday,Functioning_Day,Library_Branch,Top_Category,Membership_Type,Day_of_Week
23/01/2023,20,23,22.7,64.5,1.5,1032,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,History,Walk-in,Monday
24/01/2023,8,59,24.9,67.6,5.8,957,0.60,1.5,0,Winter,No,Yes,Downtown Central,Business,Student,Tuesday
24/01/2023,9,-70,23.6,41.7,2.6,1709,0.59,0.0,0,Winter,No,Yes,Al Rawdah Branch,Business,Student,Tuesday
24/01/2023,10,78,27.5,48.6,4.4,1294,3.28,0.0,0,Winter,No,Yes,Downtown Central,Science,Walk-in,Tuesday
24/01/2023,15,50,28.9,73.6,4.2,992,3.23,1.8,0,Winter,No,Yes,  Al Rawdah Branch ,Arabic Literature,Premium,Tuesday
24/01/2023,19,79,26.4,65.5,1.2,1685,0.00,0.0,0,Winter,No,Yes,University Branch,History,Regular,Tuesday
24/01/2023,20,31,24.0,55.9,5.0,1747,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Science,Student,Tuesday
24/01/2023,22,29,23.5,69.7,4.0,1722,0.00,2.7,0,Winter,No,Yes,University Branch,Non-Fiction,Walk-in,Tuesday
25/01/2023,8,47,23.4,53.9,4.6,1753,2.76,0.0,0,Winter,No,Yes,Al Hamra Branch,Fiction,Premium,Wednesday
25/01/2023,9,52,25.0,49.8,2.2,1223,0.94,0.0,0,Winter,No,Yes,Al Hamra Branch,Fiction,Regular,Wednesday
25/01/2023,10,66,24.7,69.3,1.7,934,0.52,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Premium,Wednesday
25/01/2023,12,52,28.6,63.6,4.6,1350,1.99,0.0,0,Winter,No,Yes,Al Hamra Branch,Science,Premium,Wednesday
25/01/2023,13,49,28.8,54.1,2.0,1649,2.33,0.0,0,Winter,No,Yes,al rawdah branch,Children,Walk-in,Wednesday
25/01/2023,14,77,30.0,75.1,1.6,1478,3.17,0.0,0,winter,No,Yes,Downtown Central,Business,Regular,Wednesday
25/01/2023,15,65,,45.0,5.0,1932,3.18,0.0,0,Winter,No,Yes,Al Rawdah Branch,Arabic Literature,Premium,Wednesday
25/01/2023,18,45,26.6,57.4,2.8,1986,1.84,0.0,0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Regular,Wednesday
25/01/2023,19,68,24.6,51.9,5.3,949,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Student,Wednesday
25/01/2023,20,52,23.9,66.2,0.9,1184,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Children,Student,Wednesday
25/01/2023,21,30,24.2,53.0,3.1,972,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,Children,Walk-in,Wednesday
26/01/2023,10,0,19.9,53.1,1.4,954,2.43,0.0,0,Winter,No,No,Al Hamra Branch,Science,Student,Thursday
26/01/2023,12,0,24.7,71.6,2.0,1881,0.65,0.0,0,Winter,No,No,downtown central,Science,Premium,Thursday
26/01/2023,13,0,22.7,47.5,5.8,1240,2.06,0.0,0,Winter,No,No,Downtown Central,Science,Premium,Thursday
26/01/2023,15,0,24.6,67.5,2.2,1289,3.45,0.0,0,Winter,No,No,Downtown Central,Business,Premium,Thursday
26/01/2023,16,0,24.2,70.9,6.8,1670,0.97,0.0,0,winter,No,No,Corniche Kiosk,Technology,Walk-in,Thursday
26/01/2023,17,0,20.0,59.4,2.8,1548,2.66,0.0,0,Winter,No,No,Corniche Kiosk,Business,Walk-in,Thursday
26/01/2023,19,0,21.1,68.1,5.8,1390,0.00,0.0,0,Winter,No,No,University Branch,Business,Regular,Thursday
26/01/2023,20,0,17.8,55.9,4.9,1718,0.00,0.0,0,winter,No,No,University Branch,Non-Fiction,Walk-in,Thursday
27/01/2023,8,25,24.0,62.0,4.3,1718,1.19,0.0,0,Winter,Yes,Yes,AL HAMRA BRANCH,Arabic Literature,Student,Friday
27/01/2023,11,39,26.3,69.4,2.8,1765,1.52,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Arabic Literature,Walk-in,Friday
27/01/2023,12,24,31.4,75.0,0.9,1041,1.62,0.0,0,Winter,Yes,Yes,Al Hamra Branch,Arabic Literature,Walk-in,Friday
27/01/2023,13,62,28.8,41.9,2.4,1764,2.31,0.0,0,Winter,Yes,Yes,Downtown Central,Business,Regular,Friday
27/01/2023,14,27,30.7,63.1,4.4,1396,0.32,0.0,0,Winter,Yes,Yes,Al Hamra Branch,Children,Walk-in,Friday
27/01/2023,15,46,29.1,55.3,2.8,1574,3.17,3.7,0,Winter,Yes,Yes,Downtown Central,History,Premium,Friday
27/01/2023,17,77,26.3,75.3,5.2,1855,2.68,0.0,0,Winter,Yes,Yes,Downtown Central,Technology,regular,Friday
27/01/2023,18,82,27.6,65.0,1.5,1281,2.20,0.0,0,Winter,Yes,Yes,Downtown Central,Non-Fiction,Student,Friday
27/01/2023,19,27,26.8,52.5,6.8,1484,0.00,0.1,0,Winter,Yes,Yes,Corniche Kiosk,History,Regular,Friday
27/01/2023,20,28,24.3,73.0,2.7,1393,0.00,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,History,Premium,Friday
27/01/2023,21,35,24.3,52.7,5.0,888,,0.0,0,Winter,Yes,Yes,Downtown Central,Children,Student,Friday
28/01/2023,8,31,22.0,53.7,5.1,1714,0.92,0.0,0,Winter,No,Yes,Al Rawdah Branch,Children,,Saturday
28/01/2023,9,52,21.3,56.9,6.8,,0.43,0.0,0,Winter,No,Yes,Al Hamra Branch,Science,Student,Saturday
28/01/2023,10,52,24.0,41.9,0.7,1352,2.48,0.0,0,Winter,No,Yes,al hamra branch,Fiction,Premium,Saturday
28/01/2023,11,90,22.4,50.9,7.0,907,2.98,0.0,0,Winter,No,Yes,University Branch,Technology,Student,Saturday
28/01/2023,12,48,25.5,50.3,3.1,1356,0.78,0.0,0,Winter,No,Yes,Al Rawdah Branch,business,Regular,Saturday
28/01/2023,13,74,26.2,57.4,2.4,898,1.76,0.0,0,Winter,No,Yes,University Branch,Science,Student,Saturday
28/01/2023,14,29,24.3,49.0,5.4,1352,1.42,0.0,0,Winter,No,Yes,  Corniche Kiosk ,business,Premium,Saturday
28/01/2023,15,81,25.5,64.8,1.9,1161,1.62,0.0,0,Winter,No,Yes,  Downtown Central ,Non-Fiction,Student,Saturday
28/01/2023,16,85,27.2,40.3,4.4,1670,3.27,0.0,0,winter,No,Yes,University Branch,History,Regular,Saturday
28/01/2023,17,46,21.9,70.2,5.0,1811,2.30,0.0,0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Walk-in,Saturday
28/01/2023,20,14,19.4,44.4,3.2,990,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Regular,Saturday
29/01/2023,8,71,26.7,68.5,2.7,1330,1.77,0.0,0,Winter,No,Yes,Downtown Central,Science,Premium,Sunday
29/01/2023,9,49,,67.2,3.6,1351,2.98,0.0,0,Winter,No,Yes,Al Hamra Branch,Fiction,Walk-in,Sunday
29/01/2023,12,50,31.1,56.1,3.5,1617,1.94,0.0,0,Winter,No,Yes,Al Hamra Branch,Children,Regular,Sunday
29/01/2023,13,39,31.2,71.0,4.6,1056,1.79,0.0,0,Winter,No,Yes,Al Hamra Branch,Science,Regular,Sunday
29/01/2023,15,32,31.3,60.7,6.5,1987,1.98,0.0,0,Winter,No,Yes,Corniche Kiosk,History,Premium,Sunday
29/01/2023,16,40,29.7,44.5,3.5,1471,2.73,0.0,0,Winter,No,Yes,Corniche Kiosk,Business,,Sunday
29/01/2023,17,33,27.7,68.4,6.9,932,1.29,0.0,0,Winter,No,Yes,Corniche Kiosk,Science,Regular,Sunday
29/01/2023,18,41,27.8,74.3,4.1,1664,2.12,0.0,0,Winter,No,Yes,corniche kiosk,Business,Walk-in,Sunday
29/01/2023,19,46,28.0,65.1,5.3,1573,0.00,0.0,0,Winter,No,Yes,CORNICHE KIOSK,Fiction,Student,Sunday
29/01/2023,20,26,24.6,41.1,3.4,909,0.00,0.0,0,Winter,No,Yes,corniche kiosk,Science,Premium,Sunday
29/01/2023,21,58,24.4,49.6,4.9,1392,0.00,0.0,0,Winter,No,Yes,University Branch,Non-Fiction,Premium,Sunday
31/02/2023,22,25,27.0,57.9,6.4,1445,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Business,Regular,Sunday
30/01/2023,9,57,23.4,74.4,,1649,0.96,0.0,0,Winter,No,Yes,Al Hamra Branch,Children,Student,Monday
30/01/2023,10,64,25.3,65.2,3.1,1775,2.90,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Regular,Monday
30/01/2023,11,39,25.5,61.8,2.0,1785,1.39,0.0,0,Winter,No,Yes,Corniche Kiosk,Business,Student,Monday
30/01/2023,12,66,26.5,59.1,7.5,1569,3.30,4.7,0,Winter,No,Yes,University Branch,Arabic Literature,Premium,Monday
30/01/2023,14,58,27.8,77.7,2.0,1195,0.22,0.0,0,Winter,No,Yes,Downtown Central,Business,Walk-in,Monday
30/01/2023,16,91,26.0,39.3,6.9,878,0.45,0.0,0,Winter,No,Yes,University Branch,Fiction,Premium,Monday
30/01/2023,17,109,23.1,64.5,0.7,1421,2.06,0.0,0,Winter,No,Yes,Downtown Central,Non-Fiction,Student,Monday
30/01/2023,18,32,24.6,54.9,4.4,1589,0.51,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Walk-in,Monday
30/01/2023,19,91,25.4,71.8,7.4,1567,,0.0,0,Winter,No,Yes,University Branch,History,Student,Monday
30/01/2023,20,48,21.6,45.3,1.8,1817,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Student,Monday
30/01/2023,21,48,23.4,38.7,7.4,1754,0.00,0.0,0,Winter,No,Yes,University Branch,Children,Premium,Monday
31/01/2023,9,59,24.0,55.0,3.5,1905,2.04,1.1,0,Winter,No,Yes,Al Rawdah Branch,Business,Student,Tuesday
31/01/2023,10,60,25.0,66.3,3.4,1015,0.82,0.0,0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Premium,Tuesday
31/01/2023,11,79,26.1,70.0,0.6,1159,2.88,0.0,0,Winter,No,Yes,University Branch,Arabic Literature,Regular,Tuesday
31/01/2023,13,47,29.1,61.5,3.9,1470,1.31,0.0,0,Winter,No,Yes,al rawdah branch,Technology,Regular,Tuesday
31/01/2023,15,52,28.5,52.5,7.6,876,1.35,0.0,0,Winter,No,Yes,Al Hamra Branch,Business,Premium,Tuesday
31/01/2023,16,80,29.4,51.0,1.3,1444,1.67,0.0,0,Winter,No,Yes,Al Rawdah Branch,Science,Student,Tuesday
31/01/2023,17,78,25.2,37.3,5.3,1903,1.21,0.0,0,Winter,No,Yes,al hamra branch,Arabic Literature,Student,Tuesday
31/01/2023,18,72,26.0,75.7,3.6,1714,0.42,0.0,0,Winter,No,Yes,downtown central,Children,Walk-in,Tuesday
31/01/2023,19,64,25.5,53.0,1.6,1785,,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Regular,Tuesday
31/01/2023,20,72,23.8,59.1,5.7,1333,0.00,0.0,0,Winter,No,Yes,Downtown Central,Arabic Literature,Student,Tuesday
31/01/2023,21,40,,43.7,,1927,0.00,0.0,0,Winter,No,Yes,al rawdah branch,Non-Fiction,Premium,Tuesday
31/01/2023,22,53,24.2,73.0,2.4,914,0.00,0.0,0,winter,No,Yes,University Branch,Science,Premium,Tuesday
01/02/2023,10,53,23.9,50.6,7.9,1332,3.07,0.0,0,Winter,No,Yes,Al Hamra Branch,Fiction,Walk-in,Wednesday
01/02/2023,11,91,21.9,66.1,1.9,1561,0.50,0.0,0,Winter,No,Yes,Downtown Central,Science,Student,Wednesday
01/02/2023,12,82,26.4,68.3,6.6,1752,0.07,0.0,0,winter,No,Yes,Downtown Central,Technology,Student,Wednesday
01/02/2023,13,68,26.2,56.2,3.4,1169,3.46,0.0,0,Winter,No,Yes,Downtown Central,Non-Fiction,Walk-in,Wednesday
01/02/2023,14,28,25.0,59.8,5.0,1933,0.52,0.0,0,Winter,No,Yes,Corniche Kiosk,Science,Regular,Wednesday
01/02/2023,15,65,27.1,70.6,,931,2.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Technology,Student,Wednesday
01/02/2023,19,82,24.4,42.1,1.9,1711,0.00,0.0,0,Winter,,Yes,  University Branch ,  Business  ,,Wednesday
02/02/2023,9,96,25.7,62.1,0.9,1227,1.16,0.0,0,Winter,No,Yes,university branch,Arabic Literature,Student,Thursday
02/02/2023,10,71,27.0,61.1,4.1,1687,2.78,0.0,0,Winter,No,Yes,University Branch,Non-Fiction,Walk-in,Thursday
02/02/2023,12,82,29.8,45.5,6.1,1592,0.31,0.0,0,Winter,No,Yes,Downtown Central,Science,Premium,Thursday
02/02/2023,13,51,30.0,64.6,5.3,1474,3.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Technology,Regular,Thursday
02/02/2023,14,83,30.1,72.3,1.4,1596,2.07,0.0,0,Winter,No,Yes,Downtown Central,Business,Premium,Thursday
02/02/2023,15,71,29.3,63.4,7.9,1200,2.90,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Student,Thursday
02/02/2023,16,64,29.9,55.2,2.9,1750,3.03,4.7,0,Winter,No,Yes,Al Hamra Branch,Business,Student,Thursday
02/02/2023,17,77,25.9,61.0,1.4,1419,1.18,0.0,0,Winter,No,Yes,Al Rawdah Branch,Arabic Literature,Student,Thursday
02/02/2023,18,42,25.2,42.8,5.5,1412,0.08,0.0,0,Winter,No,Yes,Corniche Kiosk,Business,Premium,Thursday
02/02/2023,19,73,25.0,,6.6,1582,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Student,Thursday
02/02/2023,20,43,25.8,60.5,0.8,1935,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,Business,Student,Thursday
02/02/2023,21,45,24.7,40.2,3.4,1884,0.00,0.0,0,Winter,No,Yes,Downtown Central,Technology,Walk-in,Thursday
03/02/2023,9,38,26.1,51.0,2.5,1843,0.79,1.9,0,Winter,Yes,Yes,AL RAWDAH BRANCH,arabic literature,Regular,Friday
03/02/2023,13,39,31.6,63.1,3.5,1511,0.91,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Science,Student,Friday
03/02/2023,14,47,31.9,66.5,6.9,1937,1.42,0.0,0,Winter,Yes,Yes,Downtown Central,Non-Fiction,Regular,Friday
03/02/2023,16,19,31.1,74.3,5.9,1643,2.62,0.0,0,Winter,Yes,Yes,Corniche Kiosk,Fiction,Walk-in,Friday
03/02/2023,18,62,28.5,,2.7,1056,2.58,0.0,0,Winter,Yes,Yes,al rawdah branch,Technology,Regular,Friday
03/02/2023,20,24,24.2,64.4,4.0,1249,,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Technology,Regular,Friday
03/02/2023,21,13,27.1,70.6,4.2,1395,0.00,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Children,Walk-in,Friday
03/02/2023,22,19,26.5,45.2,4.3,1099,0.00,0.0,0,,Yes,Yes,Al Hamra Branch,History,Walk-in,Friday
04/02/2023,8,32,18.8,60.6,2.5,1137,1.23,0.0,0,Winter,No,Yes,AL HAMRA BRANCH,fiction,Student,Saturday
04/02/2023,11,51,21.6,57.2,5.4,1052,1.34,0.0,0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Regular,Saturday
04/02/2023,13,59,23.0,74.2,7.3,1970,3.13,0.0,0,Winter,No,Yes,Downtown Central,Arabic Literature,Regular,Saturday
04/02/2023,14,22,23.8,58.6,5.1,1048,0.01,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Walk-in,Saturday
04/02/2023,15,45,25.2,71.7,1.4,1578,2.21,0.0,0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Premium,Saturday
04/02/2023,18,35,21.2,71.8,4.6,1780,0.77,0.0,0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Student,Saturday
04/02/2023,19,83,21.3,43.0,3.7,1346,0.00,0.0,0,winter,No,Yes,University Branch,Non-Fiction,Student,Saturday
04/02/2023,20,22,18.2,61.8,4.1,1475,0.00,0.0,0,winter,No,Yes,Al Rawdah Branch,Technology,Premium,Saturday
05/02/2023,8,29,20.6,48.4,7.4,1875,2.12,0.0,0,winter,No,Yes,Corniche Kiosk,  Children  ,Student,Sunday
05/02/2023,9,46,20.0,68.1,4.1,881,2.02,0.0,0,Winter,No,Yes,Al Hamra Branch,Science,Regular,Sunday
05/02/2023,10,72,22.4,43.9,5.9,1432,2.72,0.0,0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Student,Sunday
05/02/2023,11,76,21.5,62.3,5.7,972,2.57,0.0,0,Winter,No,Yes,University Branch,Children,Regular,Sunday
05/02/2023,14,90,24.7,52.8,6.4,1634,1.00,0.0,0,Winter,No,Yes,Downtown Central,Science,Student,Sunday
05/02/2023,15,78,24.3,66.7,6.8,1780,1.64,0.0,0,Winter,Y,Yes,University Branch,Arabic Literature,Student,Sunday
05/02/2023,17,54,21.5,43.7,0.8,1984,1.69,0.5,0,winter,No,Yes,Al Hamra Branch,Fiction,Premium,Sunday
05/02/2023,18,57,21.3,59.7,5.2,1943,0.81,0.0,0,Winter,No,Yes,Al Rawdah Branch,Science,Premium,Sunday
05/02/2023,19,97,23.1,54.5,6.5,1874,0.00,0.0,0,Winter,No,Yes,University Branch,Children,Student,Sunday
05/02/2023,20,27,21.4,68.4,3.3,1814,0.00,0.0,0,Winter,No,Yes,al hamra branch,Non-Fiction,Walk-in,Sunday
05/02/2023,22,50,20.2,42.9,5.3,1880,0.00,0.0,0,Winter,No,Yes,downtown central,Science,,Sunday
06/02/2023,8,44,20.1,42.7,1.1,1849,1.58,0.0,0,Winter,No,Yes,Al Rawdah Branch,Technology,Student,Monday
06/02/2023,11,69,23.9,56.7,5.5,1540,1.13,0.0,0,Winter,No,Yes,Al Hamra Branch,Fiction,Student,Monday
06/02/2023,12,44,26.9,58.2,2.1,1029,2.38,0.0,0,Winter,No,Yes,Al Hamra Branch,Children,Regular,Monday
06/02/2023,13,74,25.0,53.1,5.4,1616,2.22,0.0,0,Winter,No,Yes,Downtown Central,Non-Fiction,Regular,Monday
06/02/2023,14,53,25.6,67.4,7.3,1574,2.75,,0,Winter,No,Yes,al hamra branch,History,Premium,Monday
06/02/2023,15,50,26.3,55.6,3.4,1540,1.38,4.7,0,Winter,No,Yes,University Branch,Science,Walk-in,Monday
06/02/2023,16,71,26.4,56.0,5.8,1905,0.28,0.0,0,Winter,No,Yes,al rawdah branch,Business,Premium,Monday
06/02/2023,20,36,22.3,40.7,2.5,1017,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,History,Walk-in,Monday
06/02/2023,21,44,20.6,75.8,0.5,1426,0.00,0.0,0,Winter,No,Yes,Downtown Central,History,Regular,Monday
07/02/2023,9,35,22.6,57.2,2.0,1666,1.52,0.0,0,Winter,No,Yes,Corniche Kiosk,Technology,premium,Tuesday
07/02/2023,10,86,23.2,66.3,1.0,1588,1.30,0.0,0,Winter,No,Yes,Downtown Central,Fiction,Premium,Tuesday
07/02/2023,11,70,-24.2,63.2,6.6,1038,0.17,0.0,0,,No,Yes,Downtown Central,Technology,Walk-in,Tuesday
07/02/2023,12,48,26.6,68.2,2.8,1181,1.21,0.0,0,Winter,No,Yes,al hamra branch,business,Regular,Tuesday
07/02/2023,14,51,25.8,70.3,7.3,1987,3.27,0.0,0,Winter,No,Yes,Al Hamra Branch,Fiction,Regular,Tuesday
07/02/2023,17,64,23.0,56.6,2.6,1727,1.69,0.0,0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Premium,Tuesday
07/02/2023,20,41,22.8,64.7,3.9,985,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,History,Premium,Tuesday
07/02/2023,21,51,21.8,48.5,4.6,1225,0.00,0.0,0,Winter,No,Yes,University Branch,Arabic Literature,Premium,Tuesday
07/02/2023,22,-15,20.4,38.9,1.0,921,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Walk-in,Tuesday
08/02/2023,8,52,24.6,48.6,0.6,1223,1.66,4.4,0,Winter,No,Yes,University Branch,Non-Fiction,Regular,Wednesday
08/02/2023,10,37,24.0,54.4,7.2,1729,3.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Business,Regular,Wednesday
08/02/2023,13,42,28.8,63.2,7.9,1851,0.61,0.0,0,Winter,No,no,Al Hamra Branch,Children,Walk-in,Wednesday
08/02/2023,14,41,29.9,63.5,2.8,1146,2.80,0.2,0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Regular,Wednesday
08/02/2023,15,50,27.0,70.1,5.6,1263,1.40,0.0,0,Winter,No,Yes,Al Hamra Branch,Technology,Premium,Wednesday
08/02/2023,18,65,24.2,60.4,4.3,1622,1.25,0.0,0,Winter,No,Yes,University Branch,Arabic Literature,Walk-in,Wednesday
08/02/2023,19,90,26.2,61.5,1.1,1124,0.00,0.0,0,Winter,No,Yes,Downtown Central,Children,Regular,Wednesday
08/02/2023,21,58,23.8,69.5,6.5,1548,0.00,0.0,0,Winter,No,Yes,Downtown Central,Fiction,Student,Wednesday
08/02/2023,22,17,23.2,59.1,6.6,1589,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,History,Walk-in,Wednesday
09/02/2023,8,42,23.2,67.2,7.3,1430,1.80,0.0,0,Winter,No,Yes,Al Rawdah Branch,Children,Premium,Thursday
09/02/2023,10,76,25.4,63.8,1.0,835,2.57,0.0,0,Winter,No,Yes,Downtown Central,Business,Walk-in,Thursday
09/02/2023,12,38,27.8,57.4,1.8,929,1.57,0.0,0,Winter,No,Yes,Corniche Kiosk,History,Student,Thursday
09/02/2023,13,80,27.3,69.7,5.3,1395,2.91,0.0,0,Winter,No,Yes,University Branch,Children,Premium,Thursday
09/02/2023,15,36,29.5,50.8,1.0,1846,3.39,0.0,0,Winter,No,Yes,Corniche Kiosk,History,Premium,Thursday
09/02/2023,19,89,24.4,47.0,7.3,1644,0.00,0.0,0,Winter,No,Yes,Downtown Central,Children,Regular,Thursday
09/02/2023,21,43,21.9,70.2,4.5,1832,0.00,0.0,0,Winter,N,Yes,Downtown Central,Business,Regular,Thursday
09/02/2023,22,44,23.4,69.8,5.9,1775,0.00,0.0,0,Winter,No,Yes,AL RAWDAH BRANCH,Business,Student,Thursday
10/02/2023,11,55,24.1,53.2,7.3,1647,2.18,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Science,Student,Friday
10/02/2023,12,29,26.2,39.5,3.8,1069,1.33,0.0,0,Winter,Yes,Yes,Corniche Kiosk,fiction,Premium,Friday
10/02/2023,13,14,27.3,68.8,7.6,1919,1.01,0.0,0,Winter,Yes,Yes,CORNICHE KIOSK,Business,Walk-in,Friday
10/02/2023,16,38,27.0,70.5,5.1,949,1.99,0.0,0,Winter,Yes,Yes,Al Hamra Branch,Science,Walk-in,Friday
10/02/2023,18,58,24.7,45.8,1.6,1542,0.17,0.0,0,Winter,Yes,Yes,Downtown Central,Science,Walk-in,Friday
10/02/2023,20,21,21.2,68.0,5.3,1851,0.00,0.0,0,Winter,Yes,Yes,Al Hamra Branch,Children,Premium,Friday
10/02/2023,21,20,22.2,71.7,4.9,1588,0.00,0.0,0,Winter,Yes,Yes,Downtown Central,Non-Fiction,Student,Friday
10/02/2023,22,17,20.7,55.7,5.7,1334,0.00,0.0,0,Winter,Yes,Yes,  University Branch ,Children,Regular,Friday
11/02/2023,8,46,19.3,57.3,5.8,1364,0.35,0.0,0,Winter,No,Yes,University Branch,Fiction,Student,Saturday
11/02/2023,10,63,22.1,53.8,6.8,1147,1.67,0.0,0,Winter,No,Yes,AL RAWDAH BRANCH,Non-Fiction,Student,Saturday
11/02/2023,11,57,22.1,49.5,1.8,972,2.85,0.0,0,Winter,No,Yes,Al Rawdah Branch,Arabic Literature,Premium,Saturday
11/02/2023,15,65,23.9,76.2,4.5,1759,0.02,0.0,0,Winter,No,Yes,  Downtown Central ,Children,Student,Saturday
11/02/2023,16,85,26.7,70.6,2.2,889,0.55,0.0,0,Winter,No,Yes,University Branch,Non-Fiction,Premium,Saturday
11/02/2023,17,48,21.4,53.7,5.3,906,1.81,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Walk-in,Saturday
11/02/2023,18,42,23.2,52.3,4.1,916,0.39,0.0,0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Walk-in,Saturday
11/02/2023,19,70,21.0,64.6,2.9,1270,0.00,0.0,0,Winter,No,Yes,University Branch,Technology,regular,Saturday
11/02/2023,21,35,21.2,45.2,7.3,1720,0.00,0.0,0,Winter,No,Yes,downtown central,History,Premium,Saturday
12/02/2023,8,16,21.4,42.7,5.8,1679,0.07,0.0,0,Winter,Yes,Yes,Corniche Kiosk,Science,Regular,Sunday
12/02/2023,9,49,20.4,61.0,4.5,1094,0.06,0.0,0,Winter,Yes,Yes,University Branch,Children,Regular,Sunday
12/02/2023,10,52,22.3,72.0,0.9,1392,1.44,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Fiction,Premium,Sunday
12/02/2023,11,51,22.0,39.0,0.6,1424,0.43,0.0,0,Winter,Yes,Yes,Downtown Central,Fiction,Walk-in,Sunday
12/02/2023,12,33,26.2,72.0,5.0,1367,0.74,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,  Science  ,Walk-in,Sunday
12/02/2023,13,23,25.7,70.2,6.7,1842,2.05,0.0,0,Winter,Yes,Yes,Corniche Kiosk,Arabic Literature,Premium,Sunday
12/02/2023,14,38,26.5,42.4,2.2,1060,3.25,0.0,0,Winter,Yes,Yes,  Al Rawdah Branch ,Science,Walk-in,Sunday
12/02/2023,15,46,25.4,74.3,7.7,1935,2.92,0.0,0,Winter,Yes,Yes,University Branch,Business,Walk-in,Sunday
12/02/2023,16,37,24.4,49.6,4.9,1194,3.19,0.0,0,Winter,Yes,Yes,Corniche Kiosk,Fiction,Premium,Sunday
12/02/2023,17,44,23.0,63.6,0.7,1873,0.54,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Non-Fiction,Walk-in,Sunday
12/02/2023,19,-29,20.8,62.4,5.5,874,0.00,0.0,0,Winter,Yes,Yes,Corniche Kiosk,Science,Premium,Sunday
13/02/2023,8,46,19.3,59.9,7.6,1169,2.38,0.0,0,Winter,No,Yes,Al Rawdah Branch,Science,Premium,Monday
13/02/2023,10,63,21.9,44.6,3.4,1446,0.74,0.0,0,Winter,No,Yes,Al Hamra Branch,Technology,Student,Monday
13/02/2023,11,82,21.4,69.8,1.3,1231,3.15,0.0,0,Winter,No,Yes,University Branch,Children,Premium,Monday
13/02/2023,13,29,25.3,73.3,7.3,1408,1.47,0.0,0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Regular,Monday
13/02/2023,17,58,20.6,,2.0,1006,1.08,0.0,0,Winter,No,Yes,Al Rawdah Branch,Arabic Literature,Regular,Monday
13/02/2023,18,53,20.6,49.3,5.6,1847,2.09,0.0,0,Winter,No,Yes,Al Hamra Branch,Business,Regular,Monday
13/02/2023,19,86,20.7,48.8,6.7,842,0.00,0.0,0,winter,No,Yes,University Branch,Science,Student,Monday
14/02/2023,8,24,22.5,37.9,7.6,1649,0.90,0.0,0,Winter,No,Yes,Corniche Kiosk,Business,walk-in,Tuesday
14/02/2023,9,90,21.8,59.4,0.8,1686,0.87,0.0,0,Winter,No,Yes,DOWNTOWN CENTRAL,Science,Student,Tuesday
14/02/2023,11,43,24.8,47.0,6.1,1307,0.08,0.0,0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Walk-in,Tuesday
